_id,name,cuisines,address,priceRange,timeOpen,average_score,classification,latitude,longitude,image
67b8aaed1b0ceed0e5ffee29,The Heartmades - Chè Khúc Bạch Online,Món Việt,"112 Ngô Gia Tự, P. Đức Giang, Quận Long Biên, Hà Nội",25.000đ - 50.000đ,10:00 - 20:00,9.86,Positive,21.0686782,105.9076124,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8i1cfvnqvt1c@resize_ss576x330
67b8aaed1b0ceed0e5ffee6a,Cơm Ngon Giang Béo - Lê Đức Thọ,empty,"41 Ngách 63/5/36 Ngõ 35 Lê Đức Thọ, P. Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",30.000đ - 45.000đ,10:00 - 22:00,9.84,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8rseyosgk989@resize_ss576x330
67b8aaed1b0ceed0e5fff029,Bò Mỹ 3 Ngon,Món Việt,"304 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",45.000đ - 350.000đ,07:30 - 23:30,9.823846153846157,Positive,10.841696529998329,106.6648068357033,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhia7z7fsuxcc@resize_ss576x330
67b8aaed1b0ceed0e5fff051,Shiba Sushi - Phan Xích Long,empty,"281 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",20.000đ - 200.000đ,10:00 - 22:00,9.8175,Positive,10.798084289455355,106.68864616868669,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwes0xtf8c0r07@resize_ss576x330
67b8aaed1b0ceed0e5ffef73,THAIYEN CAFE - CAFEYEN - Quán Thánh,Món Việt,"180 Quán Thánh, P. Quán Thánh, Quận Ba Đình, Hà Nội",20.000đ - 100.000đ,07:00 - 15:30,9.8,Positive,21.0431524,105.83927128130193,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8r4iglzpp78a@resize_ss576x330
67b8aaed1b0ceed0e5ffedf1,Bếp Nhà Bun - Chân Gà Sả Ớt Online - Văn Quán,Món Việt,"36 Ngõ 115 Chiên Thắng, P. Văn Quán, Quận Hà Đông, Hà Nội",30.000đ - 100.000đ,06:00 - 22:00,9.8,Positive,20.981478307711082,105.79508193895407,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh33uzelae355@resize_ss576x330
67b8aaed1b0ceed0e5ffefa9,Cơm Chiên Giòn - Long Bốn - Hoàng Hoa Thám,Món Việt,"K86/20 Hoàng Hoa Thám, P. Tân Chính, Quận Thanh Khê, Đà Nẵng",20.000đ - 30.000đ,10:00 - 14:00 | 16:00 - 21:00,9.73076923076923,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu2jhsbr5p542@resize_ss576x330
67b8aaed1b0ceed0e5ffefb0,Chuk Express Trà & Cà Phê – 132 Ngô Quyền,empty,"132 Ngô Quyền, P. 5, Quận 10, TP. HCM",15.000đ - 40.000đ,07:30 - 21:45,9.73076923076923,Positive,10.757837792667546,106.66590765950802,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgbs0j979w965@resize_ss576x330
67b8aaed1b0ceed0e5ffeec7,Chang Hi - Chè Thốt Nốt Dừa Dầm Ngon Nhất Hà Nội Online - Nguyễn Văn Lộc,empty,"112 Nguyễn Văn Lộc - Làng Việt Kiều Châu Âu, P. Mộ Lao, Quận Hà Đông, Hà Nội",30.000đ - 40.000đ,09:00 - 23:00,9.7,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv8oe0d8czo7b@resize_ss576x330
67b8aaed1b0ceed0e5ffee79,So Cuốn - Hàng Chuối,Món Việt,"13ABC Ngõ 13 Hàng Chuối, P. Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",20.000đ - 100.000đ,15:00 - 20:00,9.68,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv0p33stjmh33@resize_ss576x330
67b8aaed1b0ceed0e5ffee86,A Điêu - Nem Chua Nướng Thơm Lừng,Món Việt,"65 Chương Dương Độ, P. Chương Dương, Quận Hoàn Kiếm, Hà Nội",30.000đ - 134.000đ,09:00 - 23:59,9.66,Positive,21.030349499640813,105.86103025011008,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa7w5pthhaxb3@resize_ss576x330
67b8aaec1b0ceed0e5ffedb3,Trà Sữa Te Amo - Hồ Đắc Di,empty,"11 Ngõ 135 Hồ Đắc Di, P. Nam Đồng, Quận Đống Đa, Hà Nội",24.000đ - 24.000đ,09:00 - 22:00,9.62,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv4mk73rxdwf4@resize_ss576x330
67b8aaed1b0ceed0e5ffef1c,Bún Chả Hàng Than - Món Ngon Chuẩn Vị Phố Cổ - Geleximco,"Món Bắc, Đặc sản vùng","34 Lô A12 Geleximco Khu A, Đường Lê Trọng Tấn, X. An Khánh, Huyện Hoài Đức, Hà Nội",Đang cập nhật,08:00 - 20:00,9.6,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lyahvcwh0fv145@resize_ss576x330
67b8aaed1b0ceed0e5ffef9f,"Cafe Hội - Cafe, Trà Sữa Ô Long Đậm Vị & Trà Hoa Quả - Trưng Trắc",empty,"Số 7 Trưng Trắc, P. Nguyễn Trãi, Quận Hà Đông, Hà Nội",Đang cập nhật,09:00 - 22:00,9.596153846153848,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7ras8-m3dgh3n5auug9c@resize_ss576x330
67b8aaed1b0ceed0e5ffefda,Hương Đồng 3 - Quán Ăn Gia Đình,Món Việt,"Bờ Bao Sông Sài Gòn, P. Lái Thiêu, Thị Xã Thuận An, Bình Dương",10.000đ - 200.000đ,10:00 - 23:00,9.596153846153848,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh09d9y149nd2@resize_ss576x330
67b8aaed1b0ceed0e5ffeff0,Trà Sữa Cocony,Món Việt,"ĐT 746, Tân Vĩnh Hiệp, Thị Xã Tân Uyên, Bình Dương",20.000đ - 50.000đ,09:00 - 22:00,9.596153846153848,Positive,11.020862810797029,106.71885980229082,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbgx5nsmme1dc@resize_ss576x330
67b8aaed1b0ceed0e5fff032,Bánh Mì Cô Thắm - Bánh Mì & Bánh Bông Lan - Linh Trung,"Món Miền Trung, Món Miền Nam","16 Linh Trung, P. Linh Trung, Tp. Thủ Đức, TP. HCM",Đang cập nhật,06:00 - 10:00,9.596153846153848,Positive,10.86017189098946,106.7748929161361,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwamfxfafv8bb2@resize_ss576x330
67b8aaed1b0ceed0e5fff0ab,Bún Bò Huế Gia Hội - Đường Số 23,Món Huế,"81 Đường Số 23, P. Tân Quy, Quận 7, TP. HCM",30.000đ - 260.000đ,06:00 - 12:00 | 16:00 - 21:00,9.596153846153848,Positive,10.74389941034014,106.7094497999782,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhb3p0wzx7dc2@resize_ss576x330
67b8aaec1b0ceed0e5ffedbc,Gà 68 - Shop Online - Thanh Trì,Món Việt,"1 Ngách 19 Ngõ 72 Tựu Liệt, Huyện Thanh Trì, Hà Nội",50.000đ - 200.000đ,09:00 - 22:00,9.56,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgcx4g1kjq307@resize_ss576x330
67b8aaed1b0ceed0e5fff00f,Trộn House - Bánh Tráng Trộn,Món Việt,"162 Nguyễn Việt Hồng, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",20.000đ - 20.000đ,15:00 - 22:00,9.542307692307691,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwarsfoytxw929@resize_ss576x330
67b8aaed1b0ceed0e5ffefb9,Món Huy Mê - Bò Beefsteak & Súp Cua,empty,"31 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",30.000đ - 100.000đ,10:00 - 22:00,9.528846153846152,Positive,10.761286700539136,106.66993562175146,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv34oojxyo4cf@resize_ss576x330
67b8aaed1b0ceed0e5fff130,Hải Sản 66 - Nguyễn Chí Diểu,Món Việt,"69 Nguyễn Chí Diểu, P. Thuận Thành, Tp. Huế, Huế",30.000đ - 70.000đ,16:00 - 23:00,9.528846153846152,Positive,16.474327006110812,107.58220369657626,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhp8vydza3d54@resize_ss576x330
67b8aaed1b0ceed0e5fff123,Nasasu - Bánh Su Kem Siêu Ngon,Món Việt,"340 Nguyễn Trọng Tuyển, P. 2, Quận Tân Bình, TP. HCM",15.000đ - 600.000đ,09:00 - 19:00,9.523653846153843,Positive,10.798631538967982,106.66108915228337,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbgm0qxbdnd9e@resize_ss576x330
67b8aaed1b0ceed0e5ffeece,Cơm Ngon Mẹ Nấu - Trần Phú,empty,"32 Ngõ 131 Trần Phú, P. Văn Quán, Quận Hà Đông, Hà Nội",30.000đ - 40.000đ,10:00 - 22:00,9.5,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwawy6c9qdwb5c@resize_ss576x330
67b8aaed1b0ceed0e5fff028,"Khô Mực, Cá Viên Chiên & Trứng Vịt Lộn - Tomly Tiến",empty,"383 Nguyễn Chí Thanh, P. 12, Quận 5, TP. HCM",5.000đ - 40.000đ,00:01 - 02:00 | 18:00 - 23:59,9.5,Positive,10.7566547,106.653361,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv9gjha53tl06@resize_ss576x330
67b8aaed1b0ceed0e5ffee34,Bún Bò Huế Nam Minh - Thành Công,empty,"115A4 Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",5.000đ - 360.000đ,06:15 - 20:30,9.48,Positive,21.02006498587371,105.81610234616028,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lv1hwtdkr3sp60@resize_ss576x330
67b8aaed1b0ceed0e5fff0ce,Crystal Jade Kitchen - AEON Mall Bình Tân - Nhà Hàng Quảng Đông,Món Trung Hoa,"Tầng 3, Lầu 3, Aeon Mall Bình Tân, 532A Kinh Dương Vương, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",100.000đ - 200.000đ,10:00 - 22:00,9.477884615384614,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhhj8nguuhn7d@resize_ss576x330
67b8aaed1b0ceed0e5fff060,Một Góc Nhà - Mì Quảng & Món Cuốn,Món Miền Trung,"439-441 Bạch Đằng, P. 2, Quận Bình Thạnh, TP. HCM",49.000đ - 149.000đ,06:30 - 14:00 | 16:00 - 21:30,9.46153846153846,Positive,10.803061249999999,106.7084272,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbe94bm2ac989@resize_ss576x330
67b8aaed1b0ceed0e5fff0b2,Lẩu Chay THA LA - Ẩm Thực Chay - 51 Trần Quốc Toản,Món Miền Nam,"51 Trần Quốc Toản, P. Võ Thị Sáu, Quận 3, TP. HCM",Đang cập nhật,10:00 - 22:00,9.46153846153846,Positive,10.78967775,106.68944454999999,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lyc08hxnocyp74@resize_ss576x330
67b8aaed1b0ceed0e5ffee0b,Phở Hào - Nguyên Hồng,Món Việt,"1 Ngõ 73 Nguyên Hồng, Quận Đống Đa, Hà Nội",30.000đ - 35.000đ,07:00 - 22:00,9.46,Positive,21.015691156300175,105.81043186367953,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf3qr01o5az90@resize_ss576x330
67b8aaed1b0ceed0e5ffedf6,Joy House - Steak - Trung Hòa,"Món Việt, Món Nhật, Ý","72 Trung Hòa, P. Trung Hoà, Quận Cầu Giấy, Hà Nội",Đang cập nhật,09:00 - 21:00,9.46,Positive,21.015373349999997,105.80120886571886,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsveiwvsgwihee@resize_ss576x330
67b8aaed1b0ceed0e5ffefc5,Gangnam Street Food,Món Việt,"9 Hạ Long, P. 2, Tp. Vũng Tàu, Vũng Tàu",20.000đ - 65.000đ,10:00 - 21:00,9.424615384615384,Positive,10.328744783840776,107.07867125030765,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe21956o6vt26@resize_ss576x330
67b8aaed1b0ceed0e5ffeebc,Trà Sữa Mixue - Ao Sen,Món Á,"1A Ngõ 3 Ao Sen, P. Mộ Lao, Quận Hà Đông, Hà Nội",15.000đ - 25.000đ,09:00 - 22:00,9.42,Positive,20.981645399999998,105.78816325,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m3owp67xzbukc2@resize_ss576x330
67b8aaed1b0ceed0e5fff055,Sữa Chua Dẻo Xắt Miếng - Chung Cư Topaz - Shop Online,Món Việt,"A2 Chung Cư Topaz City, 39 Cao Lỗ, P. 4, Quận 8, TP. HCM",5.000đ - 30.000đ,08:00 - 22:00,9.42,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdme39p161n01@resize_ss576x330
67b8aaed1b0ceed0e5ffef0e,Goceacafe & Bistro,empty,"27 Nguyễn Thái Học, P. Cửa Nam, Quận Hoàn Kiếm, Hà Nội",Đang cập nhật,07:00 - 23:00,9.4,Positive,21.0285131,105.8423837,https://down-vn.img.susercontent.com/vn-11134259-7r98o-m0b6u04txb4f34@resize_ss576x330
67b8aaed1b0ceed0e5ffee53,Giò Chả Đức Bình,Món Việt,"483 Ngõ 192 Lê Trọng Tấn, P. Định Công, Quận Hoàng Mai, Hà Nội",50.000đ - 350.000đ,06:00 - 13:00 | 15:00 - 20:00,9.4,Positive,20.989584846196134,105.82730451091996,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf0ujnz6fa399@resize_ss576x330
67b8aaed1b0ceed0e5ffefbf,Vựa Hải Sản Thu Tiến,Món Việt,"Khu Chợ Đêm Vũng Tàu, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",50.000đ - 3.000.000đ,00:01 - 02:00 | 15:00 - 23:59,9.39423076923077,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcejizoc3q39a@resize_ss576x330
67b8aaed1b0ceed0e5fff0cb,Cơm Gà - G-Land Đồ Ăn Vặt - Bình Thành,Món Việt,"328 Bình Thành, P. Bình Hưng Hoà B, Quận Bình Tân, TP. HCM",8.000đ - 35.000đ,06:00 - 23:59,9.326923076923077,Positive,10.817731549694164,106.58833313249102,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwduolhz853t9a@resize_ss576x330
67b8aaed1b0ceed0e5ffef94,Ốc Nguyễn Thanh - Chuyên Ốc Dừa Rang Muối,Món Việt,"184/34 Lê Đình Cẩn, P. Tân Tạo, Quận Bình Tân, TP. HCM",30.000đ - 70.000đ,12:00 - 18:00,9.326923076923077,Positive,10.758896478467234,106.60294000073966,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh2yjqegnobbf@resize_ss576x330
67b8aaed1b0ceed0e5ffee81,Nhà Hàng Gardenai Chay,Món Việt,"SO10 Tòa A3 Vinhomes Gardenia, Hàm Nghi, P. Châu Diễn, Quận Nam Từ Liêm, Hà Nội",35.000đ - 100.000đ,08:00 - 22:00,9.32,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lzpxaucdgj0t2f@resize_ss576x330
67b8aaed1b0ceed0e5fff06c,Trà Sữa ToCoToCo - 164 Lâm Văn Bền,Món Việt,"164 Lâm Văn Bền, P. Tân Quy, Quận 7, TP. HCM",28.000đ - 89.000đ,09:30 - 22:30,9.302884615384617,Positive,10.741414446735895,106.71588958130602,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m4gvii3mj4sn7f@resize_ss576x330
67b8aaed1b0ceed0e5fff120,Gà Rán Chicken Plus - Nguyễn Tri Phương,empty,"226 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",35.000đ - 219.000đ,10:00 - 21:30,9.30197802197802,Positive,10.7613537,106.6687167,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwzauzicilsp63@resize_ss576x330
67b8aaed1b0ceed0e5ffeef2,Lyca - Healthy Foods & Drinks,Món Việt,"33 Ngõ 128C Đại La, P. Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",20.000đ - 50.000đ,09:00 - 21:00,9.3,Positive,20.998709868845914,105.8446288948539,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8ff1uj8grf11@resize_ss576x330
67b8aaed1b0ceed0e5fff05a,Bánh Bèo Chén Quán Lá,Món Việt,"15/370 Đường 494, P. Tăng Nhơn Phú A, Tp. Thủ Đức, TP. HCM",15.000đ - 25.000đ,14:00 - 20:00,9.267596153846153,Positive,10.846483552493638,106.78586126223006,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9sw2dmggrdeb@resize_ss576x330
67b8aaed1b0ceed0e5ffef95,Cơm Chiên Thái & Mì Trộn Gà Quay Hồng Kông - Tuk Tuk,Món Việt,"13/5A (Mặt Tiền) Tô Ký, Xã Thới Tam Thôn, Huyện Hóc Môn, TP. HCM",20.000đ - 55.000đ,07:00 - 21:30,9.265192307692308,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv2nxpyay102c@resize_ss576x330
67b8aaed1b0ceed0e5ffefad,Bún Lòng Xào Nghệ Hằng Nga,Món Miền Trung,"95 An Trung Đông 7, P. An Hải Đông, Quận Sơn Trà, Đà Nẵng",10.000đ - 40.000đ,10:30 - 22:00,9.206346153846155,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8h51gjamxde@resize_ss576x330
67b8aaed1b0ceed0e5ffef52,LQS - Chuyên Bún Bò Huế & Cơm Rang Giòn - Trường Chinh,Món Việt,"40 Ng. 102 Trường Chinh, P. Phương Đình, Quận Đống Đa, Hà Nội",35.000đ - 55.000đ,09:00 - 21:00,9.2,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh36qz8enkp67@resize_ss576x330
67b8aaed1b0ceed0e5ffef72,Bún Bò Huế Đường Tàu - Cầu Diễn,"Món Miền Trung, Món Thái","26 Cầu Diễn, (Gần Đường Tàu) P. Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",30.000đ - 30.000đ,06:30 - 22:00,9.2,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgy2sygyztn6f@resize_ss576x330
67b8aaed1b0ceed0e5ffef21,Sữa chua Trân Châu Hạ Long - Sữa Chua Hoa Quả - Lê Lai,Món Việt,"Số 14 LK22 Phố Lê Lai Lê Lai, P. Hà Cầu, Quận Hà Đông, Hà Nội",Đang cập nhật,10:00 - 22:00,9.2,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwehbd9rrobd69@resize_ss576x330
67b8aaec1b0ceed0e5ffede1,Tiệm Gà Ủ Muối - Gà Luộc & Gà Ủ Muối - 150 Phố Bùi Xương Trạch,empty,"150 Phố Bùi Xương Trạch, P. Định Công, Quận Hoàng Mai, Hà Nội",60.000đ - 120.000đ,09:00 - 23:00,9.2,Positive,20.987202385674994,105.81860765663302,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv89kdk51uh35@resize_ss576x330
67b8aaed1b0ceed0e5ffef88,Papa Lee's Noodle - Mì Hoành Thánh (Wonton Noodle) (云吞面) - Trần Phú,"Đặc biệt, Món Trung Hoa, Món Miền Nam","271 Trần Phú, P. 8, Quận 5, TP. HCM",Đang cập nhật,06:00 - 18:00,9.192307692307692,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsveto1ecddwf1@resize_ss576x330
67b8aaed1b0ceed0e5fff110,Bún Bò Thố Đá & Lẩu Bò Nhúng Mắm Ruốc Bếp Ông Lập - Trường Sơn,empty,"75 Trường Sơn, P. 15, Quận 10, TP. HCM",55.000đ - 80.000đ,07:30 - 20:00,9.192307692307692,Positive,10.781660136812297,106.66303478158876,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa4mo4izaop5a@resize_ss576x330
67b8aaed1b0ceed0e5fff00d,Thiện Phước 1 - Ẩm Thực Chay,Món Việt,"132/26 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",25.000đ - 100.000đ,10:00 - 22:00,9.192307692307692,Positive,10.016736072597817,105.76082182685752,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8f952amaxle9@resize_ss576x330
67b8aaed1b0ceed0e5fff015,Mì Độ Hàn Quốc 76 - Hưng Đạo Vương,Món Hàn,"149 Hưng Đạo Vương, P. Trung Dũng, Thành Phố Biên Hòa, Đồng Nai",40.000đ - 50.000đ,08:00 - 22:00,9.192307692307692,Positive,10.9511948198962,106.82332427233005,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw928t8zicih5f@resize_ss576x330
67b8aaed1b0ceed0e5fff09e,Kem Mẹ Thủy - Ice Cream - Đoàn Văn Bơ,Món Việt,"Tầng Trệt, 22 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM",30.000đ - 120.000đ,07:00 - 17:00,9.183653846153844,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweph5n0huxl81@resize_ss576x330
67b8aaed1b0ceed0e5fff0c6,Sủi Cảo Gia Ý,Món Á,"548/29 Điện Biên Phủ, P. 21, Quận Bình Thạnh, TP. HCM",25.000đ - 45.000đ,00:01 - 03:00 | 16:00 - 23:59,9.182307692307692,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8lpqviba1f6@resize_ss576x330
67b8aaed1b0ceed0e5ffef65,Ăn Vặt Giang Cún - Shop Online - Khương Trung,Món Việt,"2 Ngách 12 Ngõ 250 Khương Trung, Quận Thanh Xuân, Hà Nội",20.000đ - 50.000đ,08:00 - 22:30,9.18,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbtbgesvv1572@resize_ss576x330
67b8aaed1b0ceed0e5ffee3f,"Bánh Bao Nóng, Sữa Hạt & Nước Ép - Phố An Trạch",Món Việt,"45 Phố An Trạch, P. Quốc Tử Giám, Quận Đống Đa, Hà Nội",10.000đ - 50.000đ,06:00 - 22:30,9.18,Positive,21.0272615,105.8284696,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8yx5t0xivv2c@resize_ss576x330
67b8aaed1b0ceed0e5fff162,Vườn Chay - Bình Giã,Món Việt,"38/5 Bình Giã, P. 8, Tp. Vũng Tàu, Vũng Tàu",45.000đ - 200.000đ,10:00 - 13:30 | 17:00 - 21:30,9.163653846153846,Positive,10.356043880040023,107.09396508311792,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhy2dzbirix54@resize_ss576x330
67b8aaed1b0ceed0e5fff0e4,Chị Phương - Cơm Văn Phòng,Món Việt,"100/9 Nguyễn Công Trứ, P. Nguyễn Thái Bình, Quận 1, TP. HCM",30.000đ - 50.000đ,09:30 - 13:00,9.140769230769234,Positive,10.767288449999999,106.6998164,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaanaj8ybixe3@resize_ss576x330
67b8aaed1b0ceed0e5ffef55,Moli - Bạch Trà Quán,empty,"SH26 - CT1 - IEC (Nhà Ở Xã Hội IEC Residences) X. Tứ Hiệp, Huyện Thanh Trì, Hà Nội",Đang cập nhật,08:00 - 23:00,9.14,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb6ugjw5x3t76@resize_ss576x330
67b8aaed1b0ceed0e5ffef31,Kichi Kichi Lẩu Băng Chuyền - Lạc Long Quân,Món Nhật,"Chung Cư WaterMark, 395 Lạc Long Quân, Quận Tây Hồ, Hà Nội",149.000đ - 220.000đ,10:00 - 22:00,9.14,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9smbsbl0pnf2@resize_ss576x330
67b8aaed1b0ceed0e5fff0f2,Kimbap TiTi - Món Hàn Quốc - Hoàng Sa,Món Hàn,"159/1/5 Trần Văn Đang, P. 11, Quận 3, TP. HCM",20.000đ - 55.000đ,09:30 - 22:00,9.131346153846154,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi7w1daoc7v04@resize_ss576x330
67b8aaed1b0ceed0e5ffee1f,Tiệm Cơm Phúc - Shop Online,Món Việt,"Cổng Chợ Yên Xá, Huyện Thanh Trì, Hà Nội",10.000đ - 50.000đ,10:30 - 14:00 | 17:00 - 21:00,9.1,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9rd18rlwbf64@resize_ss576x330
67b8aaed1b0ceed0e5fff01c,Bún Đậu 2 Cô - Nguyễn Bảo Đức,Món Bắc,"4/10 Hẻm 4 Nguyễn Bảo Đức, Khu Phố 6, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai",12.000đ - 60.000đ,10:00 - 21:00,9.097884615384617,Positive,10.956822671246515,106.85912823169143,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfjjptlw6hn36@resize_ss576x330
67b8aaed1b0ceed0e5ffefed,TocoToco Bubble Tea - Đường D8,Món Việt,"145 Đường D8, Thành Phố Thủ Dầu Một, Bình Dương",29.000đ - 57.000đ,08:00 - 23:00,9.057692307692308,Positive,10.971740583966787,106.66460997436428,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7pw53yn5wca@resize_ss576x330
67b8aaed1b0ceed0e5fff0db,"Be Besto - Mì Ý, Sandwich & Trà - Đình Nghi Xuân",empty,"78/13 Đình Nghi Xuân, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",Đang cập nhật,07:00 - 22:00,9.006153846153847,Positive,10.769377771642759,106.62043130562958,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m4kaw1qgmsts2c@resize_ss576x330
67b8aaed1b0ceed0e5ffeebd,Bếp Nhà Bun - Chân Gà Sả Ớt Online - Nguyễn Văn Huyên,Món Việt,"89 Nguyễn Văn Huyên, P. Quan Hoa, Quận Cầu Giấy, Hà Nội",30.000đ - 90.000đ,08:00 - 23:59,9.0,Positive,21.034246600000003,105.79731785000001,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhtzxkiz7bv32@resize_ss576x330
67b8aaed1b0ceed0e5ffeedd,Xôi Bự - Tôn Thất Tùng,Món Việt,"114 A11 Tôn Thất Tùng, P. Kim Liên, Quận Đống Đa, Hà Nội",15.000đ - 30.000đ,07:00 - 22:00,9.0,Positive,21.005727034485584,105.83093128370233,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwerg8y599094c@resize_ss576x330
67b8aaed1b0ceed0e5ffeeeb,Bà Hương - Bún Ốc & Bún Riêu Cua,Món Việt,"115 Trương Định, P. Trương Định, Quận Hai Bà Trưng, Hà Nội",20.000đ - 30.000đ,07:00 - 14:00,9.0,Positive,20.99512425,105.84967645,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9v3z2gt49l8a@resize_ss576x330
