_id,name,cuisines,address,priceRange,timeOpen,average_score,classification,latitude,longitude
67812ec1514dba6089ed9381,Cô Nhàn - Bánh Xèo Rau Rừng,Món Việt,"Hẻm 25 Giải Phóng, P. 4, Quận Tân Bình, TP. HCM",20.000đ - 40.000đ,11:00 - 19:00,6.317307692307692,Neutral,10.802158649999999,106.65907155
67812ec1514dba6089ed944c,Trà Sữa Tiên Hưởng - Lãnh Binh Thăng,Món Trung Hoa,"335 Lãnh Binh Thăng, Quận 11, TP. HCM",25.000đ - 40.000đ,08:30 - 22:00,6.300961538461538,Neutral,10.764547885402223,106.64790474216326
67812ec1514dba6089ed91d7,Gà Rán Popeyes - Sân Bài Nội Bài,Mỹ,"Sân Bay Nội Bài, Huyện Sóc Sơn, Hà Nội",60.000đ - 200.000đ,07:30 - 22:00,6.3,Neutral,21.2169534,105.7937453
67812ec1514dba6089ed91aa,Bánh Cuốn Nóng - Chợ Ngọc Hà,Món Việt,"Chợ Ngọc Hà, Quận Ba Đình, Hà Nội",10.000đ - 30.000đ,07:00 - 23:00,6.3,Neutral,21.033717250000002,105.83164922667247
67812ec1514dba6089ed93c1,Cô Thảo - Phá Lấu Bò,Món Việt,"243/29G Tôn Đản, P. 15, Quận 4, TP. HCM",10.000đ - 30.000đ,13:30 - 22:00,6.287884615384614,Neutral,,
67812ec1514dba6089ed93fc,Gà Rán KFC - Âu Cơ,Mỹ,"265 Âu Cơ, P. 5, Quận 11, TP. HCM",30.000đ - 88.000đ,09:00 - 22:00,6.2869230769230775,Neutral,10.774911383832212,106.64788157924161
67812ec1514dba6089ed92b8,Nhà Tôi Vegan - Nhà Hàng Thuần Chay,Món Việt,"124 Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",10.000đ - 40.000đ,07:00 - 23:59,6.285192307692308,Neutral,10.792088520340911,106.70103250437269
67812ec1514dba6089ed92da,Gà Rán KFC - Ngô Gia Tự,Mỹ,"1 - 3 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",30.000đ - 88.000đ,09:00 - 22:00,6.279999999999999,Neutral,10.761286700539136,106.66993562175146
67812ec1514dba6089ed9360,Lệ Quy Nhơn - Bún Chả Cá,Món Miền Trung,"8 - 10 Đồng Nai, P. 15, Quận 10, TP. HCM",25.000đ - 77.000đ,06:00 - 22:00,6.2773076923076925,Neutral,10.779937005331844,106.66206796525883
67812ec1514dba6089ed9236,Cơm Viên - Đình Ngang,Món Việt,"11 Đình Ngang, P. Cửa Nam, Quận Hoàn Kiếm, Hà Nội",38.000đ - 75.000đ,10:30 - 23:00,6.26,Neutral,21.028256043181205,105.8424101786031
67812ec1514dba6089ed92ad,Bánh Mì Đông Ri,Món Việt,"55 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",15.000đ - 23.000đ,00:01 - 23:59,6.240384615384615,Neutral,10.848160502838967,106.64798931785187
67812ec1514dba6089ed917c,Paris Gâteaux - Bánh Ngọt & Trà Sữa - Discovery Complex,Quốc tế,"Discovery Complex, 302 Cầu Giấy, P. Dịch Vọng, Quận Cầu Giấy, Hà Nội",30.000đ - 450.000đ,09:00 - 22:00,6.22,Neutral,21.03548165,105.79448258278154
67812ec1514dba6089ed93d7,Cơm Thố Chuyên Ký,Món Trung Hoa,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",30.000đ - 100.000đ,11:00 - 22:00,6.2,Neutral,10.77316555,106.70247119999999
67812ec1514dba6089ed9175,Line Tea - Coffee & Juice - Vĩnh Ngọc,Món Việt,"Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",20.000đ - 45.000đ,10:00 - 23:00,6.2,Neutral,21.1153785,105.825153
67812ec1514dba6089ed93b5,Cơm Gà Ngon - Tô Vĩnh Diện,Món Việt,"15 Tô Vĩnh Diện, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",15.000đ - 30.000đ,09:00 - 21:00,6.18923076923077,Neutral,10.8507256,106.76540125
67812ec1514dba6089ed9490,"Bánh Khoai, Bánh Chuối - Chu Văn An",Món Việt,"12 Chu Văn An, P. Lê Lợi, Quận Ngô Quyền, Hải Phòng",4.000đ - 20.000đ,empty,6.182692307692308,Neutral,,
67812ec1514dba6089ed947c,Quán Hải Sản Cô Thy 2 - Lê Hồng Phong Nối Dài,empty,"6 Lê Hồng Phong Nối Dài, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",20.000đ - 1.200.000đ,14:00 - 22:00,6.173076923076923,Neutral,,
67812ec1514dba6089ed9266,KOMBO - Cơm Niêu Singapore - Kim Đồng,Singapore,"26 Kim Đồng, P. Giáp Bát, Quận Hoàng Mai, Hà Nội",30.000đ - 100.000đ,09:00 - 21:00,6.16,Neutral,20.9834738,105.8450726
67812ec1514dba6089ed9121,Bún Riêu Cá Trường Sa - Vũ Hữu,Hà Nội,"273 Vũ Hữu, Quận Thanh Xuân, Hà Nội",25.000đ - 50.000đ,10:00 - 20:00,6.16,Neutral,20.99245685718444,105.7958517219619
67812ec1514dba6089ed9194,Anh Hòa French Bakery - Phùng Hưng,Pháp,"38 Phùng Hưng, P. Hàng Bông, Quận Hoàn Kiếm, Hà Nội",100.000đ - 550.000đ,Cả ngày,6.16,Neutral,21.029536297190493,105.84459676353755
67812ec1514dba6089ed935d,Quán Cô Ba - Đặc Sản Trảng Bàng,Miền Đông,"48 - 49 Lô R, Cư Xá Phú Lâm, P. 10, Quận 6, TP. HCM",2.000đ - 200.000đ,08:00 - 14:00 | 16:00 - 21:00,6.144230769230769,Neutral,,
67812ec1514dba6089ed92e6,Vườn Phố - Quán Ăn Gia Đình,Món Việt,"412/32 Lê Hồng Phong, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",500.000đ - 2.200.000đ,08:00 - 23:30,6.14076923076923,Neutral,10.35062224127925,107.09043809635773
67812ec1514dba6089ed9367,Bạch Tuộc Nướng Kiên Giang - Hòa Bình,Món Việt,"38 Hòa Bình, Quận 11, TP. HCM",20.000đ - 100.000đ,16:00 - 00:00,6.122692307692308,Neutral,10.769232757051288,106.63688368729454
67812ec1514dba6089ed927e,NHÀ HÀNG VĂN ĐÔ - CƠM VĂN PHÒNG - 190 HOA BẰNG,Món Việt,"190 Hoa Bằng, P. Yên Hòa, Quận Cầu Giấy, Hà Nội",30.000đ - 50.000đ,10:00 - 21:00,6.12,Neutral,21.0252662437448,105.7957668014253
67812ec1514dba6089ed91d2,Chè Bobochacha - Cửa Bắc,Món Việt,"Ngõ 92 Cửa Bắc, Quận Ba Đình, Hà Nội",10.000đ - 30.000đ,14:00 - 18:00,6.12,Neutral,,
67812ec1514dba6089ed9201,Xôi Hiệp Hòa - Đê La Thành,Món Việt,"415 Đê La Thành, P. Thành Công, Quận Ba Đình, Hà Nội",30.000đ - 66.000đ,06:00 - 23:00,6.12,Neutral,21.02410581224079,105.81417092000167
67812ec1514dba6089ed9481,Hoàng Minh - Lẩu Cá Đuối - Nguyễn Trường Tộ,Món Việt,"94 Nguyễn Trường Tộ, P. 3, Tp. Vũng Tàu, Vũng Tàu",25.000đ - 220.000đ,09:00 - 21:00,6.105769230769232,Neutral,10.342351603116754,107.07924263638336
67812ec1514dba6089ed941a,KAI Coffee - Bàu Cát,"Món Việt, Mỹ, Ý, Singapore","117 - 119 Bàu Cát, Quận Tân Bình, TP. HCM",25.000đ - 50.000đ,07:00 - 23:30,6.088653846153846,Neutral,10.790900047487268,106.64573947337131
67812ec1514dba6089ed90f8,Cơm Tấm Phương Anh - Xuân Thủy,Món Việt,"Số 36 Ngõ 133 Xuân Thủy, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",45.000đ - 50.000đ,10:00 - 21:00,6.08,Neutral,,
67812ec1514dba6089ed934c,Bánh Mì Sáu Lẹ - Nguyễn Tri Phương,Món Việt,"423 Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",10.000đ - 20.000đ,06:00 - 23:00,6.077115384615384,Neutral,10.76093547574519,106.6685830279793
67812ec1514dba6089ed93f3,Texas Chicken - Nguyễn Văn Cừ,Mỹ,"217B Nguyễn Văn Cừ, Quận 5, TP. HCM",20.000đ - 275.000đ,10:00 - 21:30,6.0746153846153845,Neutral,10.754695027176261,106.6862833026333
67812ec1514dba6089ed9426,Phúc Long Hoà Bình,Món Việt,"296 Hòa Bình, P. Hiệp Tân, Quận Tân Phú, TP. HCM",28.000đ - 229.000đ,08:00 - 21:30,6.062115384615384,Neutral,10.772740220934672,106.6242829536868
67812ec1514dba6089ed92f6,Kim Pizza,Quốc tế,"28 Trần Hưng Đạo, P. Phước Hiệp, Tp. Bà Rịa, Vũng Tàu",200.000đ - 300.000đ,09:00 - 22:00,6.054615384615385,Neutral,10.500856731001063,107.17947354049791
67812ec1514dba6089ed90df,Ốc Ngon 77 -  Cháo Hải Sản 24H,Món Việt,"106 C3 Nghĩa Tân, Quận Cầu Giấy, Hà Nội",15.000đ - 100.000đ,09:00 - 22:00,6.04,Neutral,21.048852893406018,105.79422956824449
67812ec1514dba6089ed935f,Quán 79 Nem Nướng,Món Việt,"626 Bà Hạt, P. 6, Quận 10, TP. HCM",20.000đ - 55.000đ,11:30 - 18:30,6.039423076923077,Neutral,10.764628050973219,106.6629525215929
67812ec1514dba6089ed9371,Bánh Canh Cua Lộc Vừng - Đồng Đen,Món Việt,"208 Đồng Đen, P. 14, Quận Tân Bình, TP. HCM",40.000đ - 203.000đ,07:00 - 21:30,6.038461538461538,Neutral,10.788004815300024,106.64309409854677
67812ec1514dba6089ed93a1,Bún Thịt Nướng Kiều Bảo - Lê Trọng Tấn,Món Việt,"266 Lê Trọng Tấn, P. Tây Thạnh, Quận Tân Phú, TP. HCM",20.000đ - 40.000đ,11:00 - 20:30,6.010576923076923,Neutral,10.811268920210576,106.6108746974033
67812ec1514dba6089ed9246,Nem Xiên Que Cô Tâm - Xiên Que 3k - 1 Bà Triệu,Món Việt,"Số 1 Bà Triệu, P. Nguyễn Trãi (Đầu Đường Bà Triệu, cạnh ngã 3 Hoàng Hoa Thám , trường cấp 2 Nguyễn Trãi), Quận Hà Đông, Hà Nội",Đang cập nhật,09:00 - 23:00,6.0,Neutral,,
67812ec1514dba6089ed91a8,Bảo Phương - Bánh Trung Thu,empty,"183 Thụy Khuê, P. Thụy Khuê, Quận Tây Hồ, Hà Nội",40.000đ - 110.000đ,08:00 - 22:00,6.0,Neutral,21.040972069446617,105.82629986744806
67812ec1514dba6089ed91ba,Bún Chả Bảo Thoa,Món Việt,"Đơn 2 Tập Thể Ngõ 167 Xã Đàn, P. Nam Đồng, Quận Đống Đa, Hà Nội",30.000đ - 35.000đ,07:00 - 15:00,5.98,Neutral,,
67812ec1514dba6089ed9404,Trà Sữa Gong Cha - 貢茶 - Nguyễn Sơn,Đài Loan,"7 Nguyễn Sơn, P. Phú Thạnh, Quận Tân Phú, TP. HCM",40.000đ - 80.000đ,09:30 - 21:30,5.978076923076923,Neutral,10.781310543038007,106.63152006334131
67812ec1514dba6089ed938b,Bún Mọc Sườn - Út Tịch,Món Việt,"308/13 Hoàng Văn Thụ, Ngã 4 Út Tịch, Quận Tân Bình, TP. HCM",20.000đ - 55.000đ,06:00 - 10:00,5.967846153846154,Neutral,,
67812ec1514dba6089ed9277,Hải Sản Lucky - Linh Đàm,Hà Nội,"Biệt Thự 1 Lô 11 Linh Đàm, P. Nguyễn Hữu Thọ, Quận Hoàng Mai, Hà Nội",200.000đ - 400.000đ,09:00 - 22:00,5.94,Neutral,,
67812ec1514dba6089ed9239,Burger King - Sân Bay Nội Bài,Mỹ,"Tầng 3, Sân bay Nội Bài, Huyện Sóc Sơn, Hà Nội",70.000đ - 165.000đ,10:00 - 22:00,5.94,Neutral,,
67812ec1514dba6089ed9118,Bún Chửi - Ngô Sĩ Liên,Hà Nội,"41 Ngô Sĩ Liên, P. Văn Miếu, Quận Đống Đa, Hà Nội",35.000đ - 50.000đ,11:00 - 19:00,5.94,Neutral,21.027549802626748,105.83959639544007
67812ec1514dba6089ed90e6,Nhà Hàng KIMHO - Tô Hiệu,Món Việt,"293 Tô Hiệu, P. Dịch Vọng, Quận Cầu Giấy, Hà Nội",49.000đ - 69.000đ,11:00 - 14:00,5.92,Neutral,21.0416334867424,105.79245438559104
67812ec1514dba6089ed919c,Nem Chua Phượng,Món Việt,"10 Ấu Triệu, P. Hàng Trống, Quận Hoàn Kiếm, Hà Nội",20.000đ - 55.000đ,15:00 - 22:30,5.92,Neutral,21.02871857953913,105.84856142201538
67812ec1514dba6089ed911a,Chị Xuân - Pate Hải Phòng - Shop Online,empty,"Ngách 12, Ngõ 199 Hồ Tùng Mậu, P. Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",50.000đ - 100.000đ,07:00 - 21:00,5.92,Neutral,,
67812ec1514dba6089ed91a4,Chay Tâm Đức,Món Bắc,"14 Dịch Vọng, P. Dịch Vọng, Quận Cầu Giấy, Hà Nội",20.000đ - 200.000đ,06:00 - 21:00,5.92,Neutral,21.03406547414466,105.79409055604398
67812ec1514dba6089ed9494,Chị Trâm - Gỏi Cuốn & Hột Vịt Lộn,Món Việt,"728 Huỳnh Tấn Phát, P. Tân Phú (Bên Hông Hẻm 730 Huỳnh Tấn Phát), Quận 7, TP. HCM",7.000đ - 20.000đ,empty,5.92,Neutral,,
67812ec1514dba6089ed935b,Texas Chicken - Phan Xích Long,Mỹ,"274 - 276 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",50.000đ - 220.000đ,07:00 - 22:00,5.908653846153847,Neutral,10.7982611,106.6889459
67812ec1514dba6089ed9393,"Highlands Coffee - Trà, Cà Phê & Bánh - 33 Lê Văn Khương D12",empty,"33 Lê Văn Khương, P. Tân Thới Hiệp, Quận 12, TP. HCM",29.000đ - 59.000đ,07:00 - 23:00,5.903846153846153,Neutral,10.862882568317021,106.64966490199019
67812ec1514dba6089ed912e,Trà Sữa Tiger Sugar Delivery - Đường Nâu Sữa Đài Loan - Trung Kính,Món Á,"8B Ngõ 99 Trung Kính, P. Trung Hòa, Quận Cầu Giấy, Hà Nội",30.000đ - 60.000đ,08:30 - 22:30,5.9,Neutral,21.01079453555483,105.79646557384986
67812ec1514dba6089ed9439,Thành Đạt - Hủ Tiếu Nam Vang - Nguyễn Thượng Hiền,Món Việt,"316 Nguyễn Thượng Hiền, P. 4, Quận 3, TP. HCM",45.000đ - 48.000đ,00:01 - 23:59,5.880865384615385,Neutral,10.774435734418992,106.68381328350229
67812ec1514dba6089ed944b,Thức Coffee - Nguyễn Oanh,Món Việt,"45 Nguyễn Oanh, P. 10, Quận Gò Vấp, TP. HCM",28.000đ - 65.000đ,07:00 - 23:00,5.88,Neutral,10.82883805,106.67875775
67812ec1514dba6089ed932f,Tấn Phát - Mì Vịt Tiềm,Món Việt,"24A Lý Thường Kiệt, P. Tân An, Quận Ninh Kiều, Cần Thơ",50.000đ - 100.000đ,14:00 - 23:59,5.871538461538462,Neutral,10.034840860731451,105.78801931005903
67812ec1514dba6089ed93fb,Gà Rán KFC - Lê Văn Sỹ,Mỹ,"407C - 407D Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",50.000đ - 165.000đ,09:00 - 22:00,5.866153846153846,Neutral,,
67812ec1514dba6089ed911f,Bánh Mì Phúc - Yết Kiêu,Hà Nội,"9 Yết Kiêu, P. Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",70.000đ - 100.000đ,07:00 - 21:00,5.86,Neutral,21.01957956567059,105.84241749289056
67812ec1514dba6089ed92bc,Giò Chả Minh Châu - Lý Tự Trọng,Món Việt,"238 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",100.000đ - 330.000đ,06:00 - 19:00,5.855769230769232,Neutral,10.774837030324933,106.69814982103193
67812ec1514dba6089ed9327,Trà Sữa Chin -  Trần Hoàng Na,Món Việt,"39B Trần Hoàng Na, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",20.000đ - 40.000đ,08:30 - 21:30,5.848106508875739,Neutral,10.012513406412587,105.76403719522465
67812ec1514dba6089ed9233,Đỉnh Thái Phong - Ẩm Thực Trung Hoa,Món Trung Hoa,"Tầng 1 Chung Cư Viện Chiến Lược & Khoa Học Bộ Công An, Nguyễn Chánh, P. Trung Hoà, Quận Cầu Giấy, Hà Nội",50.000đ - 500.000đ,11:00 - 14:00 | 17:00 - 20:30,5.84,Neutral,,
67812ec1514dba6089ed93fd,Rau Má Mix - 520 Nguyễn Thị Thập,Món Việt,"520 Nguyễn Thị Thập, P. Tân Hưng, Quận 7, TP. HCM",12.000đ - 26.000đ,08:30 - 22:15,5.82902097902098,Neutral,10.74108403537176,106.69548658299676
67812ec1514dba6089ed92c7,Phúc Long Hàng Điếu,Món Việt,"82 - 84 Hàng Điếu, P. Cửa Đông, Quận Hoàn Kiếm, Hà Nội",30.000đ - 70.000đ,08:15 - 20:10,5.828076923076923,Neutral,21.03281430936739,105.84692199069121
67812ec1514dba6089ed921d,"Genko Chip - Gà Rán, Bánh Gà & Xôi Gà - Yên Hòa",Món Á,"140 Hoa Bằng, P. Yên Hòa, Quận Cầu Giấy, Hà Nội",25.000đ - 300.000đ,09:30 - 23:59,5.8,Neutral,21.0252662437448,105.7957668014253
67812ec1514dba6089ed90f3,Bún Cá Chấm Bà Tâm - Láng Hạ,Món Việt,"80 Láng Hạ, P. Láng Hạ, Quận Đống Đa, Hà Nội",35.000đ - 70.000đ,09:00 - 21:00,5.78,Neutral,,
67812ec1514dba6089ed93c3,Bánh Tráng Bơ Vincy Nguyễn,"Món Việt, Miền Đông","628 Nguyễn Trãi, P. 8, Quận 5, TP. HCM",20.000đ - 20.000đ,07:00 - 22:00,5.775,Neutral,,
67812ec1514dba6089ed91eb,Chè Thái Lan & Chè Sài Gòn - Đội Cấn,Món Việt,"105 Đội Cấn, Quận Ba Đình, Hà Nội",10.000đ - 30.000đ,09:00 - 22:00,5.76,Neutral,21.0354459,105.8166305
67812ec1514dba6089ed92ac,Miến Cua 94 - Chính Gốc,Món Bắc,"94 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",50.000đ - 110.000đ,10:00 - 23:00,5.741538461538461,Neutral,10.79094014510119,106.69687408164589
67812ec1514dba6089ed910e,Mít Quán - Nguyễn Trãi,Món Việt,"290 Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",15.000đ - 30.000đ,07:30 - 22:00,5.74,Neutral,21.000608382577344,105.81683479389888
67812ec1514dba6089ed9129,Chè Bát Phố Cổ - Xã Đàn,Món Việt,"225 Xã Đàn, P. Nam Đồng, Quận Đống Đa, Hà Nội",15.000đ - 33.000đ,10:00 - 23:00,5.72,Neutral,21.01636595,105.83160255
67812ec1514dba6089ed9114,Pizza Hut - Bạch Mai,Ý,"242 Bạch Mai, P. Bạch Mai, Quận Hai Bà Trưng, Hà Nội",40.000đ - 165.000đ,10:00 - 22:00,5.7,Neutral,21.0010458,105.8531991
67812ec1514dba6089ed92e1,Thanh Hương - Cháo Lòng Hà Nội - Đoàn Văn Bơ,Món Việt,"416 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM",20.000đ - 40.000đ,06:00 - 21:00,5.7,Neutral,,
67812ec1514dba6089ed929f,Bánh Mì Chảo & Cháo Sườn Quẩy 4F,Món Việt,"111 Ngõ 167 Tây Sơn, P. Quang Trung, Quận Đống Đa, Hà Nội",20.000đ - 25.000đ,10:00 - 21:00,5.68,Neutral,21.01004069164779,105.82644297619622
67812ec1514dba6089ed920a,Cô Thêm - Bún Ốc Hàng Chai 25 Năm,Hà Nội,"6 Hàng Chai, P. Hàng Mã, Quận Hoàn Kiếm, Hà Nội",20.000đ - 50.000đ,06:00 - 12:00,5.66,Neutral,21.037486018351313,105.84754265918774
67812ec1514dba6089ed93b6,Chang Hi - Chè Ngon Sáng Tạo - Nơ Trang Long,Món Việt,"107 Nơ Trang Long, P. 11, Quận Bình Thạnh, TP. HCM",28.000đ - 35.000đ,08:00 - 12:00 | 13:00 - 18:00,5.63860576923077,Neutral,10.818050223191905,106.69831350635069
67812ec1514dba6089ed9467,Cơm A Cà - Nước Ép & Ăn Vặt - Nguyễn Huệ,Món Việt,"56 Nguyễn Huệ, P. Vĩnh Ninh, Tp. Huế, Huế",20.000đ - 25.000đ,10:00 - 22:00,5.631863905325444,Neutral,16.45809946865074,107.58987607211544
67812ec1514dba6089ed9423,TOUS les JOURS - Hậu Giang,Món Hàn,"231 Hậu Giang, P. 5, Quận 6, TP. HCM",15.000đ - 600.000đ,08:30 - 20:30,5.629567307692308,Neutral,,
67812ec1514dba6089ed941c,Bánh Mì 362 - Thảo Điền,Món Việt,"103 Đường Thảo Điền Phường Thảo Điền, Tp. Thủ Đức, TP. HCM",20.000đ - 30.000đ,06:15 - 20:30,5.622087912087912,Neutral,10.806300327613185,106.7402305396978
67812ec1514dba6089ed9102,Bún Ốc Sườn Cô Sáu - Duy Tân,Món Việt,"32 Ngõ 36 Duy Tân, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",35.000đ - 50.000đ,07:00 - 14:00 | 17:00 - 21:30,5.6,Neutral,21.031045356474337,105.78514331278615
67812ec1514dba6089ed90e3,Chè & Cơm Tấm Sài Gòn - Ngọc Lâm,Món Việt,"128 Ngọc Lâm, P. Ngọc Lâm, Quận Long Biên, Hà Nội",15.000đ - 30.000đ,09:00 - 22:00,5.6,Neutral,21.04768215,105.87302685
67812ec1514dba6089ed9293,Pomi - Bánh Mì Thịt Xiên & Bơ Mật Ong,Món Việt,"29 Ngõ 281 Vĩnh Hưng, P. Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",10.000đ - 100.000đ,07:00 - 19:30,5.6,Neutral,20.991056274179577,105.87854277051265
67812ec1514dba6089ed9383,Cháo 174 - Nguyễn Tri Phương,Món Việt,"174 Nguyễn Tri Phương, P. 9, Quận 5, TP. HCM",15.000đ - 50.000đ,17:00 - 01:00,5.593846153846155,Neutral,10.756127349617309,106.66957960680816
67812ec1514dba6089ed910a,"Quỳnh - Bún Mẹt, Bún Chả & Bánh Cuốn",Món Việt,"28 Ngõ 282 Kim Giang, P. Đại Kim, Quận Hoàng Mai, Hà Nội",20.000đ - 50.000đ,07:00 - 22:00,5.58,Neutral,20.975924387778306,105.81696704795384
67812ec1514dba6089ed90e1,Gà 36 - Linh Đàm,Món Việt,"36 Nguyễn Hữu Thọ (đường đôi Linh Đàm), P. Hoàng Liệt, Quận Hoàng Mai, Hà Nội",70.000đ - 165.000đ,10:30 - 14:00 | 16:00 - 22:00,5.58,Neutral,,
67812ec1514dba6089ed9339,Lẩu Nhúng Nhà Ngô - Lẩu & Nướng - Võ Thị Sáu,Món Việt,"32/5 Võ Thị Sáu, P. Thống Nhất, Thành Phố Biên Hòa, Đồng Nai",20.000đ - 100.000đ,13:00 - 23:00,5.555384615384615,Neutral,10.953159549999999,106.84265235
67812ec1514dba6089ed92af,Tía Tô Đỏ - Bún Chả Ngon Nhất Hà Nội,Hà Nội,"8 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",40.000đ - 77.000đ,08:00 - 20:00,5.540192307692308,Neutral,10.778569486821247,106.7015995871049
67812ec1514dba6089ed9352,"3 Râu - Gà Rán, Pizza & Trà Sữa - 309 Lê Văn Lương",Món Việt,"309 Lê Văn Lương, P. Tân Quy, Quận 7, TP. HCM",12.000đ - 120.000đ,09:00 - 23:00,5.538076923076924,Neutral,10.742498287202784,106.70401315269285
67812ec1514dba6089ed9390,Beefsteak Hai Con Bò - Nguyễn Thị Minh Khai,Món Việt,"496C Nguyễn Thị Minh Khai, Quận 3, TP. HCM",50.000đ - 130.000đ,08:00 - 20:00,5.531923076923077,Neutral,10.769284602924326,106.68527146259628
67812ec1514dba6089ed922b,Hường - Bánh Xèo & Nem Lụi,Món Việt,"Ngõ 296 Minh Khai, Ngách 86, Số Nhà 42, P. Mai Động, Quận Hoàng Mai, Hà Nội",20.000đ - 50.000đ,15:00 - 23:00,5.52,Neutral,,
67812ec1514dba6089ed947b,Pioko Bà Tô - Bánh Gà Con,Món Việt,"60 Huỳnh Minh Thạnh, P. Phước Bửu, Huyện Xuyên Mộc, Vũng Tàu",10.000đ - 20.000đ,09:00 - 21:00,5.509615384615385,Neutral,,
67812ec1514dba6089ed9437,Vú Heo Hằng - Vành Đai Trong,empty,"280 Vành Đai Trong, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",35.000đ - 70.000đ,16:00 - 22:30,5.509615384615385,Neutral,10.752539524090441,106.61519126125131
67812ec1514dba6089ed930f,Bún Cá Châu Đốc Cô Tư,Món Việt,"Lê Hồng Phong, Thành Phố Thủ Dầu Một, Bình Dương",20.000đ - 30.000đ,06:00 - 21:00,5.509615384615385,Neutral,10.9663288,106.6832042
67812ec1514dba6089ed92fc,Bánh Tráng Ngọc Dung - Shop Online,Món Việt,"53B4 Nguyễn Cư Trinh, Thị Xã Phú Mỹ, Vũng Tàu",2.000đ - 25.000đ,09:00 - 22:00,5.509615384615385,Neutral,10.605737899209595,107.04922159737882
67812ec1514dba6089ed93d6,Cơm Tấm Chị Cám - Nguyễn Đình Chính,Món Việt,"2 Nguyễn Đình Chính, Quận Phú Nhuận, TP. HCM",25.000đ - 40.000đ,06:00 - 12:00 | 16:00 - 20:00,5.5,Neutral,10.79394231569121,106.673759104415
67812ec1514dba6089ed940e,Giác Duyên - Nhà Hàng Chay - Vegan,Món Việt,"133 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",20.000đ - 70.000đ,07:00 - 21:00,5.488277591973244,Neutral,10.79094014510119,106.69687408164589
67812ec1514dba6089ed9478,"Highlands Coffee - Trà, Cà Phê & Bánh - Hoàng Hoa Thám VT",Món Việt,"148 Hoàng Hoa Thám, P. 2, Tp. Vũng Tàu, Vũng Tàu",9.000đ - 65.000đ,07:00 - 23:00,5.487692307692308,Neutral,10.338998704176655,107.0847514140628
67812ec1514dba6089ed931b,Ông Tây Quán - Chuyên Các Món Ăn Á & Ấu,"Món Việt, Mỹ, Mexico, Ý","Hoàng Văn Thụ, KDC Chánh Nghĩa, Thành Phố Thủ Dầu Một, Bình Dương",250.000đ - 2.000.000đ,14:00 - 21:00,5.484615384615385,Neutral,,
67812ec1514dba6089ed9483,Trà Sữa Gia Mẫn,Món Việt,"490 Trương Công Định, P. 8, Tp. Vũng Tàu, Vũng Tàu",12.000đ - 20.000đ,09:00 - 22:00,5.465384615384615,Neutral,10.36025289602447,107.08750750329675
67812ec1514dba6089ed9495,Bún Bò Huế Chú Há,Món Miền Trung,"300 Võ Văn Tần, Quận 3, TP. HCM",45.000đ - 61.000đ,empty,5.46,Neutral,10.7716935,106.6856775
67812ec1514dba6089ed931c,Quán Lẩu Khổ Qua,Món Việt,"482 Nguyễn Trãi, Thị Xã Thuận An, Bình Dương",50.000đ - 120.000đ,10:00 - 22:00,5.450576923076923,Neutral,,
67812ec1514dba6089ed92d8,Trà Sữa Gong Cha - 貢茶 - Đường Số 7,Đài Loan,"385 Đường Số 7, KDC Bình Trị Đông, Tiểu Khu 1, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",30.000đ - 70.000đ,09:30 - 21:30,5.4471978021978025,Neutral,,
67812ec1514dba6089ed942e,Hoàng Ty - Đặc Sản Trảng Bàng - Thành Thái,Món Việt,"120 Thành Thái, Quận 10, TP. HCM",60.000đ - 110.000đ,08:30 - 21:45,5.441346153846153,Neutral,10.7744831,106.6644345
67812ec1514dba6089ed939c,Quán Ăn Tâm Ký - Tây Thạnh,Món Việt,"268 Tây Thạnh, P. Tây Thạnh, Quận Tân Phú, TP. HCM",30.000đ - 50.000đ,09:00 - 23:00,5.431538461538462,Neutral,10.8198179,106.62977409999999
